Precinct,BIDEN,TRUMP,Jo Jorgensen,Brian Carroll,Jade Simmons,President Boddie,Don Blankenship,Brock Pierce,Tom Hoefling,Gloria La Riva,Alyson Kennedy,Kanye West,Bill Hammons,Jo Jorgensen,OTHERS
Lasalle 08 03,6,106,1,0,0,0,0,0,0,0,0,0,0,1,2
Lasalle 08 05,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0
Lasalle 08 06,5,60,0,0,0,0,0,0,0,0,0,0,0,0,0
Lasalle 08 07,4,153,0,0,1,0,0,0,0,0,0,0,0,0,1
Lasalle 09 01,9,232,3,0,0,0,0,0,0,0,0,0,0,3,6
Lasalle 09 02,2,123,0,0,0,0,0,0,0,0,0,0,0,0,0
Lasalle 09 03,3,58,1,0,0,0,0,0,0,0,0,0,0,1,2
Lasalle 09 04,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Lasalle 09 05,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0
Lasalle 10 01,128,59,0,1,0,0,1,0,0,1,0,0,0,0,3
Lincoln 01 01,234,10,4,1,2,0,0,0,0,0,0,1,2,4,14
Lincoln 01 02,101,53,2,1,0,0,0,0,0,0,0,1,0,2,6
Lincoln 01 03,49,17,3,0,0,1,0,0,0,0,0,0,1,3,8
Lincoln 01 04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln 01 05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln 01 06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln 01 07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln 02 01,192,33,2,0,3,0,0,0,0,0,0,2,0,2,9
Lincoln 02 02,19,42,3,0,0,0,0,0,0,0,0,0,0,3,6
Lincoln 03 01,121,140,3,0,2,0,0,1,0,0,0,0,0,3,9
Lincoln 03 02,49,316,7,0,0,0,0,0,0,0,0,2,0,7,16
Lincoln 03 03,57,167,3,2,1,0,1,0,0,0,0,0,0,3,10
Lincoln 03 04,68,258,4,1,0,0,0,0,0,0,0,0,0,4,9
Lincoln 03 05,22,197,4,0,0,0,0,0,0,0,0,0,0,4,8
Lincoln 03 06,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln 04 01,19,168,4,0,0,0,0,0,0,0,0,0,1,4,9
Lincoln 04 02,138,177,2,0,0,0,0,0,0,0,0,2,0,2,6
Lincoln 04 03,24,454,7,1,0,0,0,0,0,0,0,1,0,7,16
Lincoln 04 04,21,234,2,0,0,0,0,0,0,0,0,0,0,2,4
Lincoln 04 05,30,185,1,0,0,0,0,0,0,0,0,1,0,1,3
Lincoln 04 06,7,76,3,0,0,0,0,0,0,0,0,0,0,3,6
Lincoln 05 01,51,332,4,0,0,0,0,0,1,0,0,1,0,4,10
Lincoln 05 02,29,460,8,0,0,0,0,0,0,0,0,1,1,8,18
Lincoln 05 03,20,313,7,0,0,0,0,0,0,0,0,1,0,7,15
Lincoln 05 04,49,306,7,1,0,0,0,0,0,0,0,0,0,7,15
Lincoln 06 01,153,419,19,3,0,1,0,0,0,2,0,5,0,19,49
Lincoln 06 02,9,67,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln 06 03,22,72,4,0,0,0,0,0,0,0,0,0,0,4,8
Lincoln 06 04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln 07 01,10,101,4,0,1,0,1,0,0,0,0,0,0,4,10
Lincoln 07 02,179,568,20,1,1,0,0,0,0,0,0,3,0,20,45
Lincoln 08 01,74,107,8,1,0,1,0,0,0,0,0,2,0,8,20
Lincoln 08 02,83,574,13,0,0,0,0,0,0,0,0,1,1,13,28
Lincoln 08 03,34,22,2,0,1,0,0,0,0,0,0,0,1,2,6
Lincoln 08 04,13,14,2,0,0,0,0,0,0,0,0,1,0,2,5
Lincoln 09 01,326,65,6,1,0,1,0,0,0,1,1,0,0,6,16
Lincoln 09 02,9,14,1,0,0,0,0,0,0,0,0,1,0,1,3
Lincoln 09 03,12,12,2,0,0,0,0,0,0,0,0,0,0,2,4
Lincoln 09 04,35,41,3,0,0,0,0,0,0,0,0,0,0,3,6
Lincoln 09 05,2,15,1,0,0,0,0,0,0,0,0,0,0,1,2
Lincoln 10 01,105,13,1,0,2,0,0,0,0,0,1,1,0,1,6
Lincoln 10 02,2,42,1,0,0,0,0,0,0,0,0,0,0,1,2
Lincoln 10 03,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln 10 04,15,79,1,0,0,0,0,0,0,0,0,0,0,1,2
Lincoln 10 05,170,16,1,1,0,0,0,0,0,0,0,0,0,1,3
Lincoln 10 06,167,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln 11 01,207,55,2,2,0,0,0,0,0,0,0,1,1,2,8
Lincoln 11 02,10,48,4,0,0,0,0,0,0,0,0,0,0,4,8
Lincoln 11 03,40,6,1,0,0,0,0,0,0,0,0,0,0,1,2
Lincoln 11 04,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln 11 05,90,57,2,1,0,0,0,0,0,0,0,1,0,2,6
Lincoln 12 01,157,172,11,0,1,0,0,0,2,1,0,1,0,11,27
Lincoln 12 02,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln 12 03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln 12 04,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln 12 05,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln 12 06,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Livingston 00 01,88,777,10,0,0,0,0,0,0,0,0,6,0,10,26
Livingston 00 01A,7,197,4,0,0,0,1,0,0,0,0,0,0,4,9
Livingston 00 01B,42,459,6,0,1,0,1,0,0,0,0,1,0,6,15
Livingston 00 01C,33,416,1,0,0,0,0,1,0,0,0,1,0,1,4
Livingston 00 01D,85,666,8,1,0,0,0,0,0,2,0,1,0,8,20
Livingston 00 02,68,609,12,0,0,0,0,0,0,0,0,0,2,12,26
Livingston 00 02A,47,605,13,0,0,0,0,0,0,0,0,0,0,13,26
Livingston 00 03,49,723,12,1,0,0,0,0,0,0,0,0,0,12,25
Livingston 00 03A,31,466,6,0,0,0,1,0,0,0,0,0,1,6,14
Livingston 00 03B,17,243,0,0,0,0,0,0,0,0,0,0,0,0,0
Livingston 00 04,31,509,8,0,0,0,1,0,0,0,0,1,0,8,18
Livingston 00 04A,23,367,6,1,0,0,0,0,0,0,0,1,0,6,14
Livingston 00 04B,12,169,4,0,0,0,0,0,0,1,0,0,0,4,9
Livingston 00 05,70,678,8,0,0,0,0,0,0,0,0,3,0,8,19
Livingston 00 05A,14,275,4,0,0,0,0,1,0,0,0,0,0,4,9
Livingston 00 05B,28,366,11,0,0,0,0,0,1,0,0,0,0,11,23
Livingston 00 05C,2,117,1,0,0,0,0,0,0,0,0,0,0,1,2
Livingston 00 06,36,602,5,0,0,0,0,0,0,0,0,1,2,5,13
Livingston 00 06A,23,326,1,0,0,0,0,0,0,0,0,0,0,1,2
Livingston 00 06B,8,344,6,0,0,0,0,0,0,0,0,0,1,6,13
Livingston 00 07,37,282,5,0,0,0,0,0,0,0,0,0,0,5,10
Livingston 00 07A,17,181,1,0,0,0,0,0,0,0,0,0,0,1,2
Livingston 00 07B,180,456,16,0,1,0,2,0,0,1,0,3,0,16,39
Livingston 00 07C,11,139,2,0,1,0,0,0,0,0,0,3,0,2,8
Livingston 00 07D,42,182,3,1,0,0,0,0,0,0,0,0,0,3,7
Livingston 00 08A,31,400,4,2,0,0,0,0,2,0,0,0,0,4,12
Livingston 00 08B,9,92,2,0,0,0,0,0,0,0,0,0,0,2,4
Livingston 00 09,77,600,6,1,0,0,0,2,0,0,1,0,0,6,16
Livingston 00 10,23,440,3,1,0,0,0,0,2,0,0,0,0,3,9
Livingston 00 11,106,493,6,0,0,0,0,0,0,1,0,0,0,6,13
Livingston 00 11A,22,486,5,1,0,0,0,0,0,0,0,2,0,5,13
Livingston 00 12,85,439,2,0,0,0,1,0,1,0,1,5,0,2,12
Livingston 00 13A,21,272,5,0,0,0,0,0,0,0,0,1,0,5,11
Livingston 00 13B,43,363,8,0,0,0,0,0,0,0,0,1,0,8,17
Livingston 00 14,58,560,11,1,2,0,0,0,0,0,0,0,0,11,25
Livingston 00 15,32,245,2,0,0,0,0,0,0,0,0,0,1,2,5
Livingston 00 16,73,760,6,0,0,0,0,1,1,0,0,0,0,6,14
Livingston 00 17,60,511,10,0,0,0,0,0,0,0,0,0,0,10,20
Livingston 00 18,43,693,5,1,0,0,0,0,0,0,0,0,0,5,11
Livingston 00 18A,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Livingston 00 19,53,625,12,2,0,0,0,0,0,0,0,0,0,12,26
Livingston 00 19A,10,225,3,0,0,0,0,0,1,0,0,0,0,3,7
Livingston 00 20,13,134,4,0,0,0,0,0,0,0,0,0,0,4,8
Livingston 00 21,187,691,27,0,1,0,0,0,0,1,0,3,0,27,59
Livingston 00 21A,21,237,4,0,0,0,0,0,0,0,0,1,0,4,9
Livingston 00 22,17,331,5,0,0,0,0,0,1,0,0,0,0,5,11
Livingston 00 23,40,496,12,1,0,0,0,0,0,1,0,0,0,12,26
Livingston 00 23A,115,288,16,0,3,0,0,0,0,0,0,5,0,16,40
Livingston 00 23B,44,258,8,0,0,0,0,0,0,0,0,0,0,8,16
Livingston 00 23C,94,483,9,1,1,0,0,1,0,0,0,1,0,9,22
Livingston 00 24,82,533,15,0,1,0,0,0,0,0,0,2,0,15,33
Livingston 00 24B,31,241,6,0,0,0,0,0,0,0,0,1,0,6,13
Livingston 00 24C,100,502,9,0,0,0,1,0,0,0,0,7,1,9,27
Livingston 00 25,39,289,4,0,0,0,0,0,0,0,0,1,1,4,10
Livingston 00 26,55,334,12,1,0,1,0,0,0,0,0,3,0,12,29
Livingston 00 26A,71,294,11,0,1,0,0,0,0,0,0,4,0,11,27
Livingston 00 26B,46,279,9,0,0,0,0,0,0,0,1,0,0,9,19
Livingston 00 26C,42,258,9,0,0,0,0,0,0,0,0,3,0,9,21
Livingston 00 27,280,288,12,0,1,0,0,0,0,0,0,0,0,12,25
Livingston 00 28A,45,225,9,0,0,0,0,0,0,0,0,0,0,9,18
Livingston 00 28B,11,35,0,0,0,0,0,0,0,0,0,0,0,0,0
Livingston 00 29,36,455,8,0,0,0,1,0,1,0,0,1,0,8,19
Livingston 00 30,23,354,3,0,0,0,0,0,0,1,0,0,0,3,7
Livingston 00 31,17,168,5,0,0,0,0,0,0,0,0,1,1,5,12
Livingston 00 32,73,440,6,0,0,0,0,1,1,0,0,0,0,6,14
Livingston 00 33,33,200,3,1,0,0,0,0,0,1,0,1,0,3,9
Livingston 00 34,36,407,8,1,0,0,0,0,0,0,1,0,1,8,19
Livingston 00 35,151,323,12,2,0,0,1,0,0,0,1,1,0,12,29
Livingston 00 35A,52,230,6,1,0,0,0,0,0,0,0,2,0,6,15
Livingston 00 36,48,461,11,0,1,0,0,0,0,0,0,3,0,11,26
Livingston 00 36A,24,291,7,2,0,0,0,0,0,0,0,2,0,7,18
Livingston 00 38,222,499,6,3,0,0,0,0,1,1,1,1,0,6,19
Livingston 00 39,50,263,6,1,0,0,0,0,0,0,0,2,0,6,15
Livingston 00 39A,74,352,11,0,0,0,0,0,0,0,0,2,1,11,25
Livingston 00 39B,19,243,3,0,0,0,0,0,0,0,0,0,0,3,6
Livingston 00 40,45,458,8,0,0,0,0,0,0,0,0,0,0,8,16
Livingston 00 40A,76,511,12,0,1,0,0,1,0,0,0,1,0,12,27
Livingston 00 41,34,205,6,0,0,0,0,0,0,0,0,0,0,6,12
Livingston 00 43,6,94,2,0,0,0,0,0,0,0,0,0,0,2,4
Madison 00 01,28,134,2,0,0,0,0,0,0,0,0,0,0,2,4
Madison 00 02,12,77,1,1,0,0,0,0,0,0,0,0,0,1,3
Madison 00 03,3,145,2,0,0,0,0,1,0,0,0,0,1,2,6
Madison 00 04,5,70,0,0,1,0,0,0,0,0,0,0,0,0,1
Madison 00 05,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison 00 06,8,8,1,0,0,0,0,0,0,0,0,0,0,1,2
Madison 00 07,10,103,0,0,0,0,0,1,0,0,0,0,0,0,1
Madison 00 08,82,68,2,0,0,0,0,0,0,0,0,0,0,2,4
Madison 00 09,19,11,1,0,0,1,1,0,0,0,0,0,0,1,4
Madison 00 10,75,65,0,1,0,1,0,0,0,1,0,1,0,0,4
Madison 00 11,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison 00 12,127,5,1,1,0,0,1,0,0,0,0,0,1,1,5
Madison 00 13,77,13,0,0,0,0,0,0,0,0,0,1,0,0,1
Madison 00 14,22,43,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison 00 15,171,6,1,1,1,0,0,1,0,0,0,2,0,1,7
Madison 00 16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison 00 17,95,5,0,3,0,0,0,0,0,0,0,0,0,0,3
Madison 00 18,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison 00 19,95,1,2,0,1,0,1,0,0,0,0,0,0,2,6
Madison 00 20,112,4,0,0,1,0,0,0,0,0,0,2,0,0,3
Madison 00 21,104,2,0,1,0,0,0,0,0,0,0,1,0,0,2
Madison 00 22,104,8,2,0,0,0,0,0,0,0,0,0,0,2,4
Madison 00 23,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison 00 24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison 00 25,38,178,4,0,0,0,0,0,0,0,1,0,0,4,9
Madison 00 26,4,68,0,0,0,0,0,0,0,0,0,0,0,0,0
Morehouse 00 01,136,33,0,0,0,0,0,0,0,0,1,0,0,0,1
Morehouse 00 02,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Morehouse 00 03-1,151,147,5,0,0,0,1,0,0,1,1,0,1,5,14
Morehouse 00 03-2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Morehouse 00 06,17,50,0,0,0,0,0,0,0,0,0,0,0,0,0
Morehouse 00 07,139,47,2,1,0,0,0,0,0,0,0,0,1,2,6
Morehouse 00 08,30,76,1,0,0,0,0,0,0,0,0,0,0,1,2
Morehouse 00 12,104,7,2,0,1,0,1,0,0,0,0,0,0,2,6
Morehouse 00 13,125,24,3,0,1,0,0,0,0,0,0,0,0,3,7
Morehouse 00 14,193,14,1,0,0,0,0,1,0,0,1,1,0,1,5
Morehouse 00 16,78,4,1,1,0,0,0,0,0,0,1,1,0,1,5
Morehouse 00 17,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Morehouse 00 18,25,2,1,0,0,1,0,0,0,0,0,0,0,1,3
Morehouse 00 20,77,38,1,0,0,0,0,0,0,0,0,0,0,1,2
Morehouse 00 21-1,25,36,2,0,1,0,0,0,0,0,0,0,0,2,5
Morehouse 00 21-2,55,35,0,0,0,2,0,0,0,0,0,0,0,0,2
Morehouse 00 23,17,64,1,0,0,0,0,0,0,0,0,1,0,1,3
Morehouse 00 24,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Morehouse 00 25,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Morehouse 00 26-1,27,170,0,1,0,0,0,0,0,0,0,0,0,0,1
Morehouse 00 26-2,41,47,1,0,0,0,0,0,0,0,0,0,0,1,2
Morehouse 00 27-1,6,134,1,0,0,0,0,0,0,0,0,0,0,1,2
Morehouse 00 27-2,2,69,0,0,0,0,0,0,0,0,0,0,0,0,0
Morehouse 00 29,34,97,0,1,0,0,0,0,0,0,0,1,0,0,2
Morehouse 00 31,26,25,0,0,0,0,0,0,1,0,0,0,0,0,1
Morehouse 00 33,69,30,0,1,0,0,0,0,0,0,0,0,0,0,1
Morehouse 00 34,42,33,1,0,0,0,0,0,0,0,0,0,0,1,2
Morehouse 00 35,29,165,1,0,1,0,0,0,0,0,0,0,0,1,3
Morehouse 00 37,35,58,1,0,1,0,0,0,0,0,0,0,0,1,3
Morehouse 00 39-1,16,78,1,0,0,0,0,0,0,0,0,0,0,1,2
Morehouse 00 39-2,86,26,1,0,0,0,0,0,0,0,0,0,1,1,3
Morehouse 00 40,15,113,2,0,0,0,0,0,0,0,0,0,0,2,4
Morehouse 00 42,10,401,0,0,0,0,0,0,0,0,0,1,0,0,1
Morehouse 00 43,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Morehouse 00 45,10,163,1,1,0,0,1,0,0,0,0,0,0,1,4
Morehouse 00 47,57,22,0,0,0,0,0,0,0,0,0,0,0,0,0
Morehouse 00 48,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0
Morehouse 00 49,26,34,0,0,0,0,0,0,0,0,0,0,0,0,0
Morehouse 00 50,39,127,3,1,0,0,0,0,0,0,0,0,0,3,7
Morehouse 00 52,79,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Morehouse 00 53,42,28,1,0,0,0,0,0,0,0,0,0,0,1,2
Morehouse 00 54,1,49,1,0,0,0,0,0,0,0,0,0,0,1,2
Morehouse 00 55,18,50,0,0,0,0,0,0,0,0,0,0,0,0,0
Natchitoches 01 01,152,35,4,1,1,1,0,1,0,0,0,1,0,4,13
Natchitoches 01 01A,33,72,0,0,0,0,0,0,0,0,0,0,0,0,0
Natchitoches 01 02,181,247,5,0,0,1,0,1,0,0,0,1,0,5,13
Natchitoches 01 03,188,74,1,3,1,0,0,1,0,1,0,0,0,1,8
Natchitoches 01 03A,8,14,1,0,0,0,0,0,0,0,0,0,0,1,2
Natchitoches 01 04,370,47,9,2,2,0,0,1,0,1,0,5,0,9,29
Natchitoches 01 04A,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Natchitoches 01 05,85,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Natchitoches 01 05A,100,6,1,0,0,1,0,0,0,0,0,1,0,1,4
Natchitoches 01 06,106,71,2,0,0,0,0,0,0,0,0,0,0,2,4
Natchitoches 01 07,93,209,4,0,0,0,0,0,0,0,0,0,0,4,8
Natchitoches 01 08,206,20,1,0,0,0,0,0,0,0,0,1,1,1,4
Natchitoches 01 09,34,154,3,0,1,0,1,0,0,0,0,0,0,3,8
Natchitoches 01 09A,29,128,2,0,0,0,1,0,0,0,0,0,0,2,5
Natchitoches 01 10,43,297,9,1,0,0,0,0,0,0,0,1,0,9,20
Natchitoches 01 10A,22,116,2,0,0,0,0,0,2,1,0,0,0,2,7
Natchitoches 01 10B,25,170,5,0,0,0,0,0,0,0,0,0,0,5,10
Natchitoches 01 11,215,269,10,2,0,1,0,0,0,0,0,1,0,10,24
Natchitoches 01 12,55,200,3,0,0,0,1,0,0,0,0,0,0,3,7
Natchitoches 01 13,204,13,2,1,2,2,0,0,0,0,0,1,1,2,11
Natchitoches 01 14,122,19,1,0,2,0,0,0,0,0,1,1,0,1,6
Natchitoches 02 01,15,100,1,0,0,0,0,0,0,0,0,0,0,1,2
Natchitoches 02 02,8,77,3,0,0,0,0,0,0,0,0,0,0,3,6
Natchitoches 02 03,7,175,0,0,0,0,0,0,0,0,0,0,0,0,0
Natchitoches 02 04,23,152,1,0,0,0,0,0,0,0,0,0,0,1,2
Natchitoches 02 05,23,162,2,0,0,0,0,0,0,0,0,0,0,2,4
Natchitoches 02 06,26,200,2,0,1,0,0,0,0,0,0,1,0,2,6
Natchitoches 02 07,118,19,3,0,0,0,0,0,0,0,0,0,0,3,6
Natchitoches 02 07A,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Natchitoches 02 08,207,45,2,1,2,1,0,0,0,0,0,3,0,2,11
Natchitoches 02 09,29,373,0,0,0,0,0,0,0,0,0,1,0,0,1
Natchitoches 03 01,23,289,1,0,0,0,0,0,0,0,0,0,0,1,2
Natchitoches 03 02,13,116,0,0,0,1,0,0,0,0,0,0,0,0,1
Natchitoches 03 03,9,63,1,0,0,0,0,0,0,0,0,0,0,1,2
Natchitoches 03 04,29,85,2,0,0,0,0,0,0,0,0,0,0,2,4
Natchitoches 03 05,18,247,3,0,0,0,0,0,0,0,0,1,0,3,7
Natchitoches 03 06,9,258,3,0,0,0,0,0,0,0,0,0,0,3,6
Natchitoches 03 07,29,12,1,0,0,0,0,0,0,0,1,0,0,1,3
Natchitoches 03 08,46,203,5,0,1,0,0,0,0,0,0,0,0,5,11
Natchitoches 03 09,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0
Natchitoches 03 10,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0
Natchitoches 04 01,59,91,3,1,0,0,0,0,0,0,0,0,0,3,7
Natchitoches 04 02,167,3,1,1,1,0,1,1,0,0,0,1,0,1,7
Natchitoches 04 03,40,79,0,1,0,0,0,0,1,0,0,1,0,0,3
Natchitoches 04 04,106,143,4,0,0,0,1,0,0,0,0,2,1,4,12
Natchitoches 04 05,4,113,0,1,0,0,0,0,0,0,0,0,0,0,1
Natchitoches 04 06,9,138,0,2,0,0,0,0,0,0,0,0,0,0,2
Natchitoches 04 07,1,48,1,0,0,0,0,0,0,0,0,0,0,1,2
Natchitoches 04 08,12,112,1,0,0,0,0,0,0,0,0,0,0,1,2
Natchitoches 04 09,107,192,7,0,0,0,0,0,0,0,0,1,0,7,15
Orleans 01 01,162,53,6,0,0,0,0,0,0,1,0,0,0,6,13
Orleans 01 02,92,30,7,0,0,0,0,0,0,1,0,0,0,7,15
Orleans 01 05,115,69,9,0,0,0,1,0,0,0,0,0,0,9,19
Orleans 01 06,194,11,1,1,0,0,0,0,0,0,0,2,0,1,5
Orleans 02 01,114,115,7,1,0,0,0,3,0,1,0,3,1,7,23
Orleans 02 02,96,57,2,0,0,0,1,0,0,1,0,0,0,2,6
Orleans 02 04,312,12,2,0,0,1,0,0,0,0,2,5,0,2,12
Orleans 02 06,188,8,1,0,0,0,0,0,0,0,0,1,0,1,3
Orleans 02 07,300,10,2,2,0,0,0,2,0,0,0,3,0,2,11
Orleans 03 01,238,189,10,1,0,0,1,0,0,0,1,2,2,10,27
Orleans 03 08,316,32,1,1,1,0,0,0,0,0,0,1,0,1,5
Orleans 03 09,150,13,1,0,1,0,0,0,0,1,0,2,0,1,6
Orleans 03 12,291,51,14,0,0,0,0,0,1,4,1,2,1,14,37
Orleans 03 14,105,26,5,0,0,1,0,0,0,1,0,0,0,5,12
Orleans 03 15,140,22,1,0,0,0,0,0,0,0,0,0,0,1,2
Orleans 03 18,261,31,9,0,0,0,0,0,1,0,1,4,0,9,24
Orleans 03 19,211,77,7,1,0,0,0,0,1,1,0,2,0,7,19
Orleans 03 20,110,46,5,0,0,0,0,0,0,0,0,1,0,5,11
Orleans 04 02,230,64,7,0,0,1,0,1,0,0,0,1,0,7,17
Orleans 04 03,200,21,4,0,0,0,0,0,0,0,0,0,0,4,8
Orleans 04 05,119,14,2,0,0,0,0,0,0,0,0,2,0,2,6
Orleans 04 06,73,26,2,0,0,0,0,0,0,0,0,1,0,2,5
Orleans 04 07,67,40,3,0,0,0,0,0,0,0,0,0,0,3,6
Orleans 04 08,164,70,11,0,0,0,0,0,0,0,0,0,0,11,22
Orleans 04 09,200,219,14,3,0,0,0,0,0,0,0,3,0,14,34
Orleans 04 11,123,143,4,0,0,0,0,2,0,0,0,1,0,4,11
Orleans 04 14,193,395,21,0,1,0,0,0,0,1,0,5,0,21,49
Orleans 04 15,145,264,8,1,0,0,0,0,0,0,0,1,0,8,18
Orleans 04 17,111,269,8,0,0,0,0,0,0,1,0,0,0,8,17
Orleans 04 17A,75,184,14,1,0,0,0,0,0,1,0,1,0,14,31
Orleans 04 18,103,290,13,1,0,0,0,0,0,0,0,0,0,13,27
Orleans 04 20,60,212,8,0,0,0,0,0,0,1,0,1,0,8,18
Orleans 04 21,74,195,5,1,0,0,0,0,0,0,0,1,0,5,12
Orleans 04 22,65,142,8,0,0,0,0,0,0,0,0,0,0,8,16
Orleans 04 23,56,154,3,0,1,0,0,0,0,0,0,0,0,3,7
Orleans 05 01,65,39,0,0,0,0,0,0,0,0,0,1,0,0,1
Orleans 05 02,74,50,2,0,0,0,0,0,0,0,0,2,0,2,6
Orleans 05 03,165,56,3,0,0,0,0,0,1,0,0,2,0,3,9
Orleans 05 05,162,5,0,1,0,0,0,0,0,1,0,1,1,0,4
Orleans 05 07,237,7,2,0,0,0,0,1,0,2,0,2,0,2,9
Orleans 05 08,136,11,1,0,0,0,0,0,0,0,1,0,0,1,3
Orleans 05 09,91,6,2,0,0,0,0,0,0,0,1,2,0,2,7
Orleans 05 10,118,9,1,1,0,0,0,0,0,0,0,1,0,1,4
Orleans 05 11,94,24,4,0,0,0,0,0,0,0,0,0,0,4,8
Orleans 05 12,178,60,4,1,0,0,0,0,0,2,1,1,0,4,13
Orleans 05 13,143,66,6,0,0,0,0,0,0,0,0,6,0,6,18
Orleans 05 15,170,102,9,1,1,0,0,0,0,1,0,3,0,9,24
Orleans 05 16,81,48,2,2,0,0,0,0,0,0,0,0,0,2,6
Orleans 05 17,58,178,4,0,1,0,0,0,0,2,0,1,0,4,12
Orleans 05 18,76,205,6,0,0,0,0,0,0,0,0,3,0,6,15
Orleans 06 01,145,74,2,0,0,0,1,0,0,0,0,1,0,2,6
Orleans 06 02,175,77,3,0,0,0,0,0,0,0,1,0,0,3,7
Orleans 06 04,153,14,2,0,0,0,0,1,0,0,0,1,0,2,6
Orleans 06 06,271,19,0,0,2,0,0,0,1,0,0,3,0,0,6
Orleans 06 07,163,7,1,1,1,0,0,0,0,0,1,0,0,1,5
Orleans 06 08,129,40,4,2,0,0,0,0,0,1,0,0,0,4,11
Orleans 06 09,117,44,3,0,0,1,0,0,0,0,0,0,0,3,7
Orleans 07 01,179,52,2,0,0,0,1,1,0,0,1,0,0,2,7
Orleans 07 02,135,32,1,1,0,0,1,0,0,0,0,1,0,1,5
Orleans 07 04,140,3,2,2,0,0,0,0,0,0,0,4,0,2,10
Orleans 07 05,178,11,0,0,0,0,0,0,0,3,1,2,0,0,6
Orleans 07 06,117,17,0,0,0,1,0,1,0,2,0,0,0,0,4
Orleans 07 07,188,12,1,0,0,0,0,0,0,1,0,1,0,1,4
Orleans 07 08,225,6,2,0,0,0,0,0,0,1,0,2,0,2,7
Orleans 07 09A,106,3,0,0,0,0,0,0,0,0,0,1,0,0,1
Orleans 07 10,137,4,0,0,0,0,0,1,0,0,0,2,0,0,3
Orleans 07 11,204,13,1,0,0,0,0,0,0,0,1,1,0,1,4
Orleans 07 12,171,30,1,0,0,0,0,0,0,0,0,3,0,1,5
Orleans 07 13,166,6,0,0,0,0,0,0,0,2,0,3,0,0,5
Orleans 07 14,179,8,3,0,0,0,0,0,0,3,0,2,0,3,11
Orleans 07 15,172,14,1,1,0,0,0,0,0,0,0,4,0,1,7
Orleans 07 16,188,2,2,0,1,1,0,0,1,1,1,0,0,2,9
Orleans 07 17,129,40,11,0,0,1,0,0,0,0,0,0,0,11,23
Orleans 07 18,242,53,5,0,0,0,0,0,0,1,0,3,0,5,14
Orleans 07 19,184,25,5,0,0,0,0,0,0,0,1,1,0,5,12
Orleans 07 20,286,8,2,1,1,1,0,0,0,3,0,5,0,2,15
Orleans 07 21,238,16,1,1,0,1,0,0,0,0,0,6,0,1,10
Orleans 07 23,333,7,3,0,1,0,2,0,0,0,1,4,0,3,14
Orleans 07 24,129,12,1,0,1,0,0,0,0,0,0,1,0,1,4
Orleans 07 25,189,8,4,0,0,0,0,1,0,1,1,0,0,4,11
Orleans 07 25A,146,6,3,0,0,0,0,0,0,0,0,2,0,3,8
Orleans 07 26,190,8,2,0,0,0,0,0,0,0,0,4,1,2,9
Orleans 07 27,167,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Orleans 07 27B,200,4,1,0,0,0,0,2,0,0,0,0,0,1,4
